gene_id,gene_short_name,cell_group,CeNGEN_annotation,Additional genes used for annotation,Notes,Final annotation,marker_score,mean_expression,fraction_expressing,specificity,pseudo_R2,marker_test_p_value,marker_test_q_value
WBGene00000016,abf-5,57,,,,,0.353782657,7.133785628,0.695219124,0.508879352,0.464757125,0,0
WBGene00007516,gpx-5,57,,,,,0.272491267,14.19805835,0.792828685,0.343695015,0.448278177,0,0
WBGene00013079,ttr-26,57,,,,,0.248674147,13.77210082,0.842629482,0.295116836,0.435327436,0,0
WBGene00004119,pqn-31,57,,,,,0.346824764,5.174839054,0.661354582,0.524415758,0.430543012,0,0
WBGene00010790,sodh-1,57,,,,,0.255247791,9.469146425,0.820717131,0.311005804,0.418971198,0,0
WBGene00016677,C45G9.6,57,,,,,0.312740111,19.99423569,0.693227092,0.451136597,0.408562303,0,0
WBGene00044554,F41E6.15,57,,,,,0.254518945,17.03074028,0.824701195,0.308619591,0.395161088,0,0
WBGene00016033,C24A3.2,57,,,,,0.079867402,8.950567802,0.910358566,0.087731807,0.376218151,0,0
WBGene00009096,fipr-1,57,,,,,0.242054904,15.09979816,0.733067729,0.330194462,0.36931842,0,0
WBGene00009578,F40F8.5,58,Distal tip cell is the only cell type where all these genes are prominently expressed,,,Distal tip,0.463189678,11.74747535,0.983640082,0.470893457,0.819452741,0,0
WBGene00011380,T02E1.8,58,,,,,0.433221966,8.009655755,0.961145194,0.450735194,0.810576029,0,0
WBGene00003738,nid-1,58,,,,,0.38501898,4.256355713,0.90593047,0.424998377,0.666292716,0,0
WBGene00002280,let-2,58,,,,,0.22704068,17.53910318,0.99795501,0.227505928,0.647510349,0,0
WBGene00006656,twk-1,58,,,,,0.422401649,3.251345291,0.897750511,0.470511176,0.639574655,0,0
WBGene00001263,emb-9,58,,,,,0.224341075,10.88438362,0.979550102,0.229024604,0.636034469,0,0
WBGene00003252,mig-21,58,,,,,0.584076319,1.302827356,0.72597137,0.804544563,0.611030623,0,0
WBGene00021984,Y59C2A.1,58,,,,,0.239479156,3.210521461,0.879345603,0.272337924,0.603258168,0,0
WBGene00010524,K03B8.6,58,,,,,0.346798364,3.187007329,0.873210634,0.397153161,0.596572758,0,0
WBGene00008426,D2045.9,58,,,,,0.455213211,1.762455659,0.768916155,0.592019309,0.595830516,0,0
WBGene00002255,lbp-3,59,Muscle,vm2 vulval muscle already annotated (cluster 143 is the only one that prominently expresses lin-12). This cluster expresses rgs-2 (uterine muscle marker) more prominently compared to cluster 85. Cluster 85 expresses egl-15 (vm1 muscle marker) more prominently compared to this cluster. ,,Uterine muscle ,0.300507461,13.2978692,1,0.300507461,0.769196262,0,0
WBGene00015633,C09D4.2,59,,,,,0.279132681,6.710526948,0.988662132,0.282333743,0.730263877,0,0
WBGene00003893,ost-1,59,,,,,0.261892418,34.4724597,1,0.261892418,0.727030079,0,0
WBGene00017780,F25E2.2,59,,,,,0.286714787,8.101780569,0.995464853,0.288021004,0.695128262,0,0
WBGene00010224,F58A3.4,59,,,,,0.256322632,1.87047266,0.941043084,0.272381399,0.659010492,0,0
WBGene00003376,mls-1,59,,,,,0.281729088,1.124931881,0.916099773,0.30753101,0.644532608,0,0
WBGene00013329,Y57G11C.40,59,,,,,0.303849814,2.186586499,0.954648526,0.318284484,0.635406007,0,0
WBGene00006754,unc-15,59,,,,,0.187304828,11.90922862,0.993197279,0.188587737,0.630012068,0,0
WBGene00002280,let-2,59,,,,,0.192028431,14.10144059,0.995464853,0.192903276,0.613199054,0,0
WBGene00002254,lbp-2,59,,,,,0.214645739,26.36226432,0.990929705,0.21661046,0.610927201,0,0
WBGene00044665,F59A6.12,60,Uterine-vulval cells,"This cluster prominently expresses erm-1, lim-6, itr-1, ina-1, nhx-3, pes-8, Y18D10A.23 and ceh-63 which are all markers of the uterine toroidal epithelial cells",,Uterine toroid,0.411558652,14.03888464,0.940774487,0.437467913,0.73409149,0,0
WBGene00000535,cpi-1,60,,,,,0.272898464,32.08872925,0.988610478,0.276042455,0.69452551,0,0
WBGene00008113,C46C2.5,60,,,,,0.436605955,10.46285239,0.906605923,0.481582951,0.688169098,0,0
WBGene00045271,F07G6.10,60,,,,,0.345692407,14.91653463,0.9476082,0.364805208,0.671997161,0,0
WBGene00008394,D1086.7,60,,,,,0.291452575,16.88015186,0.954441913,0.305364392,0.665154707,0,0
WBGene00007458,ule-4,60,,,,,0.227485648,203.1037719,0.997722096,0.228005022,0.636051886,0,0
WBGene00010539,ttr-2,60,,,,,0.288285271,15.74607225,0.961275626,0.299898659,0.602111586,0,0
WBGene00044080,D1086.10,60,,,,,0.261612906,133.114894,0.988610478,0.26462688,0.585179311,0,0
WBGene00044535,K11D12.13,60,,,,,0.300075023,18.03995921,0.963553531,0.311425379,0.575489603,0,0
WBGene00015683,C10G8.4,60,,,,,0.330840703,23.76440077,0.906605923,0.364922283,0.56886075,0,0
WBGene00011870,T20G5.8,61,Pharyngeal gland is the only cell type where all these genes are prominently expressed ,"This cluster prominently expresses phat-4, phat-3, lys-8 and ZK596.1 which is consistent with g1P and g1A identity. It also expresses Y8A9A.2 which is specific to g1P pharyngeal gland cells and is not expressed in g1A pharyngeal gland cells (Packer et al.).",,g1P (pharyngeal gland),0.511901665,95.5486364,0.981481481,0.521560187,0.85077454,0,0
WBGene00011869,dod-6,61,,,,,0.375902098,173.697554,0.979166667,0.383900015,0.835777741,0,0
WBGene00008841,F15A4.6,61,,,,,0.447024355,51.11092754,0.976851852,0.457617349,0.825893178,0,0
WBGene00016781,C49G7.3,61,,,,,0.391816556,34.84961875,0.962962963,0.406886423,0.804258902,0,0
WBGene00018303,F41G3.10,61,,,,,0.633031307,11.72011931,0.891203704,0.710310453,0.75138976,0,0
WBGene00018025,F35A5.2,61,,,,,0.419421296,20.57099064,0.923611111,0.454110275,0.724810768,0,0
WBGene00269421,R06F6.14,61,,,,,0.464174638,10.39907474,0.884259259,0.524930481,0.722319279,0,0
WBGene00008028,scl-6,61,,,,,0.568740692,18.33747462,0.858796296,0.662253313,0.717129559,0,0
WBGene00044316,F41G3.21,61,,,,,0.503621053,15.410425,0.87037037,0.578628443,0.70825361,0,0
WBGene00010940,M163.8,61,,,,,0.494871779,16.45359749,0.80787037,0.612563349,0.624018837,0,0
WBGene00013515,Y73F4A.2,62,"arcade, marginal and pharyngeal muscle cells","This cluster prominently expresses marg-1, ceh-2, frm-2, agr-1 and ceh-2 which are all consistent with e2 pharyngeal epithelium identity. ",,e2 (pharyngeal epithelium),0.304530109,45.49845211,0.992957746,0.306689897,0.578746537,0,0
WBGene00021395,pnc-1,62,,,,,0.301600712,15.47045855,0.899061033,0.335461889,0.551243054,0,0
WBGene00008628,ttr-21,62,,,,,0.310637638,23.1111339,0.964788732,0.321974778,0.549978851,0,0
WBGene00009097,fipr-2,62,,,,,0.2205164,36.91692238,0.985915493,0.223666634,0.526174337,0,0
WBGene00271606,F22F4.9,62,,,,,0.29085112,4.809012087,0.791079812,0.367663433,0.505611185,0,0
WBGene00009383,F35B12.3,62,,,,,0.237807898,5.722864432,0.842723005,0.282189874,0.450525118,0,0
WBGene00016667,C45E5.4,62,,,,,0.276179736,7.480943383,0.737089202,0.374689705,0.394298,0,0
WBGene00007200,vamp-8,62,,,,,0.142846891,4.351780926,0.82629108,0.172877204,0.378699845,0,0
WBGene00000017,abf-6,62,,,,,0.174072115,13.2631372,0.718309859,0.24233569,0.329035986,0,0
WBGene00016504,C37C3.12,62,,,,,0.174996573,1.934656155,0.622065728,0.281315246,0.324633439,0,0
WBGene00044028,F33H1.6,63,Neurons,,,VC,0.479348937,12.49451192,0.96969697,0.494328591,0.844769457,0,0
WBGene00003744,nlp-6,63,,,,,0.406887109,73.90557486,0.977272727,0.4163496,0.83522106,0,0
WBGene00044686,flp-28,63,,,,,0.243682728,94.17255756,0.994949495,0.244919696,0.789414778,0,0
WBGene00001446,flp-3,63,,,,,0.160584726,9.23490217,0.972222222,0.165172861,0.72827085,0,0
WBGene00009743,sptf-1,63,,,,,0.279940808,2.726414925,0.868686869,0.322257442,0.646616565,0,0
WBGene00008484,E04D5.5,63,,,,,0.124755697,7.921226845,0.949494949,0.131391638,0.552744274,0,0
WBGene00003751,nlp-13,63,,,,,0.071349968,8.226004986,0.972222222,0.073388539,0.502929843,0,0
WBGene00001449,flp-6,63,,,,,0.08124293,7.089962216,0.954545455,0.085111641,0.500995446,0,0
WBGene00001445,flp-2,63,,,,,0.091041502,4.522400288,0.901515152,0.100987212,0.473871027,0,0
WBGene00006744,unc-4,63,,,,,0.221396842,1.690630091,0.765151515,0.289350328,0.44879573,0,0
WBGene00020887,T28B4.4,64,Neurons,,,AVB,0.465412045,4.528529355,0.904632153,0.514476568,0.722864316,0,0
WBGene00020317,pdf-1,64,,,,,0.132440814,69.01316924,0.994550409,0.133166517,0.663505683,0,0
WBGene00019488,K07D4.9,64,,,,,0.107834197,10.22563294,0.964577657,0.11179421,0.591236002,0,0
WBGene00001452,flp-9,64,,,,,0.156851529,37.57329933,0.994550409,0.157710989,0.583784521,0,0
WBGene00013882,msa-1,64,,,,,0.133291099,43.6444501,0.989100817,0.134759872,0.532824698,0,0
WBGene00001457,flp-14,64,,,,,0.074621403,33.1924716,0.997275204,0.074825287,0.501570871,0,0
WBGene00001986,hot-1,64,,,,,0.192355287,2.113462632,0.809264305,0.23769155,0.488136482,0,0
WBGene00003759,nlp-21,64,,,,,0.101730529,17.26993519,0.980926431,0.103708622,0.478276564,0,0
WBGene00000452,ceh-31,64,,,,,0.151062506,1.61883295,0.692098093,0.21826748,0.468388804,0,0
WBGene00017659,F21C10.10,64,,,,,0.167516234,2.41009566,0.839237057,0.199605383,0.435521929,0,0
WBGene00009638,nspc-14,65,Excretory gland is the only cell type where all these genes are prominently expressed,,,Excretory gland,0.655479229,32.89350926,0.872521246,0.751247298,0.674071552,0,0
WBGene00009640,nspc-10,65,,,,,0.657710726,33.22535,0.855524079,0.768781081,0.66848436,0,0
WBGene00009634,nspc-9,65,,,,,0.591351459,18.79530754,0.815864023,0.724816198,0.625510455,0,0
WBGene00009637,nspc-13,65,,,,,0.606850895,18.98579064,0.793201133,0.765065593,0.610356159,0,0
WBGene00044339,nspc-4,65,,,,,0.607693898,23.46973337,0.796033994,0.763401943,0.609698024,0,0
WBGene00008358,nspc-18,65,,,,,0.597723205,12.27571745,0.747875354,0.799228376,0.583911077,0,0
WBGene00008356,nspc-20,65,,,,,0.539172788,7.921820777,0.694050992,0.776848956,0.533017484,0,0
WBGene00008359,nspc-17,65,,,,,0.532925477,9.689479587,0.66572238,0.800522099,0.514649249,0,0
WBGene00015392,nspc-7,65,,,,,0.446845949,3.464499442,0.57223796,0.780874357,0.443863519,0,0
WBGene00044338,nspc-3,65,,,,,0.395780261,3.065251018,0.538243626,0.735318063,0.412198548,0,0
WBGene00014093,ZK829.1,66,Glia,"This cluster is closely associated with the anterior hypodermis clusters. It also prominently expresses glb-1, C16D9.1, lite-1, gst-2, dhs-31, acs-19 and far-7 which are all markers for the head hypodermis.",,Hypodermis head,0.52995294,3.25428862,0.747875354,0.708611318,0.542524215,0,0
WBGene00001750,gst-2,66,,,,,0.251282074,2.791292104,0.694050992,0.362051315,0.410818244,0,0
WBGene00001789,gst-41,66,,,,,0.391273541,5.672856505,0.57223796,0.683760199,0.396265105,0,0
WBGene00012123,T28D6.3,66,,,,,0.392267329,34.49297726,0.779036827,0.503528608,0.390034058,0,0
WBGene00014030,glb-1,66,,,,,0.136935898,9.7299393,0.878186969,0.155930232,0.373698976,0,0
WBGene00014053,ZK669.3,66,,,,,0.108466563,8.873259942,0.8101983,0.133876562,0.362514092,0,0
WBGene00001782,gst-34,66,,,,,0.349177028,1.801400448,0.492917847,0.708387879,0.348032903,0,0
WBGene00015514,C06A8.3,66,,,,,0.087943773,36.89070108,0.963172805,0.091306329,0.347064165,0,0
WBGene00010135,F55H12.4,66,,,,,0.094461648,11.03487426,0.781869688,0.120815079,0.328834475,0,0
WBGene00016628,slc-36.5,66,,,,,0.332269934,1.127651176,0.456090652,0.728517308,0.321419566,0,0
WBGene00003471,mtd-1,67,Neurons,"This cluster and cluster 75 both express gene markers for PVM, PLM, AVM and ALM. However, this cluster (unlike cluster 75) prominently expresses T20B3.14 and ZK180.7 which are expressed in the PLM/ALM neurons but not PVM/AVM (CeNGEN). On the other hand this cluster does not express C05E7.3 and nep-21 (unlike cluster 75) which are expressed in PVM/AVM neurons but not PLM/ALM neurons (CeNGEN). ",Even after subclustering we couldn't differentiate between the neurons. ,PLM_ALM,0.650303978,27.57234082,0.997032641,0.652239406,0.946734327,0,0
WBGene00003171,mec-7,67,,,,,0.510051847,88.30881875,0.997032641,0.511569859,0.881404678,0,0
WBGene00003178,mec-17,67,,,,,0.493205575,157.580409,1,0.493205575,0.854055226,0,0
WBGene00003175,mec-12,67,,,,,0.244663579,56.77177804,0.997032641,0.245391744,0.843876558,0,0
WBGene00003179,mec-18,67,,,,,0.468554735,7.447779421,0.96735905,0.484364864,0.80359106,0,0
WBGene00003173,mec-9,67,,,,,0.316640399,5.867055496,0.991097923,0.319484475,0.7199893,0,0
WBGene00003174,mec-10,67,,,,,0.321658093,5.466457735,0.976261128,0.329479567,0.707674131,0,0
WBGene00020302,T07D1.3,67,,,,,0.330107242,4.60693057,0.896142433,0.368364703,0.624304244,0,0
WBGene00004926,snt-6,67,,,,,0.199545689,2.589055834,0.90504451,0.22048163,0.60926967,0,0
WBGene00013752,Y113G7A.15,67,,,,,0.277207104,2.006086628,0.810089021,0.342193385,0.584732301,0,0
WBGene00016434,C35B1.4,68,Uterine-vulval cells,"This cluster prominently expresses ckb-2, him-4, nas-5, nas-21, and nas-22 which are all markers for the uterine seam cells (Wormbase).",,Uterine seam cells,0.697877556,119.117556,0.996978852,0.699992337,0.967355287,0,0
WBGene00050914,T12B5.15,68,,,,,0.690884718,62.03617903,0.996978852,0.692978308,0.960150371,0,0
WBGene00050913,T12B5.14,68,,,,,0.66376795,32.31078738,0.987915408,0.671887436,0.942714882,0,0
WBGene00012880,Y45F10C.4,68,,,,,0.583613493,159.4249451,1,0.583613493,0.94068131,0,0
WBGene00003539,nas-20,68,,,,,0.882086233,45.67923695,0.963746224,0.91526816,0.915619863,0,0
WBGene00010348,H01G02.1,68,,,,,0.659345271,28.94733305,0.993957704,0.663353449,0.908122586,0,0
WBGene00013704,Y106G6D.8,68,,,,,0.442462262,24.03914686,0.98489426,0.449248493,0.798045501,0,0
WBGene00013931,clec-97,68,,,,,0.66341088,5.918409927,0.873111782,0.759823534,0.757111361,0,0
WBGene00003541,nas-22,68,,,,,0.692567705,6.435962766,0.83081571,0.833599674,0.730642402,0,0
WBGene00003540,nas-21,68,,,,,0.639317571,2.438197354,0.709969789,0.9004856,0.628704967,0,0
WBGene00018117,nlp-47,69,Neurons,,,AVA,0.230204152,16.83342415,0.968152866,0.237776657,0.730585586,0,0
WBGene00008589,nlp-57,69,,,,,0.233487253,7.391662176,0.923566879,0.252810336,0.654362447,0,0
WBGene00001461,flp-18,69,,,,,0.203931591,18.03101419,0.99044586,0.205898777,0.6483034,0,0
WBGene00044144,M153.4,69,,,,,0.187811844,3.299956307,0.853503185,0.220048206,0.567010372,0,0
WBGene00003753,nlp-15,69,,,,,0.105142268,10.56162778,0.98089172,0.107190494,0.5465303,0,0
WBGene00001990,hot-5,69,,,,,0.215875007,4.489244576,0.914012739,0.236183806,0.515748454,0,0
WBGene00000936,dbl-1,69,,,,,0.169926711,2.005470386,0.703821656,0.241434331,0.416096025,0,0
WBGene00011849,T19H5.4,69,,,,,0.091247959,3.150433687,0.853503185,0.106909922,0.396478884,0,0
WBGene00002265,lec-2,69,,,,,0.076276121,5.746045571,0.936305732,0.081464972,0.381040425,0,0
WBGene00020929,W02C12.2,69,,,,,0.069997836,4.751067257,0.882165605,0.079347727,0.37170179,0,0
WBGene00001457,flp-14,70,Neurons,,,AVD,0.20699221,124.8532341,0.996732026,0.207670873,0.708728097,0,0
WBGene00001449,flp-6,70,,,,,0.155563786,15.87976976,0.980392157,0.158675061,0.667017008,0,0
WBGene00018392,insc-1,70,,,,,0.420458361,2.053878488,0.810457516,0.518791364,0.635828798,0,0
WBGene00004913,snn-1,70,,,,,0.227526769,3.19552163,0.879084967,0.258822273,0.602288319,0,0
WBGene00012325,W07A12.8,70,,,,,0.196201536,3.957422428,0.882352941,0.222361741,0.592753829,0,0
WBGene00010575,flp-25,70,,,,,0.20934157,4.867803703,0.944444444,0.22165578,0.583464789,0,0
WBGene00003751,nlp-13,70,,,,,0.093656343,11.56280444,0.977124183,0.095848967,0.557702339,0,0
WBGene00003748,nlp-10,70,,,,,0.06082522,5.62452972,0.964052288,0.063093279,0.506801316,0,0
WBGene00011849,T19H5.4,70,,,,,0.115661885,3.913340678,0.91503268,0.126401917,0.480794661,0,0
WBGene00003739,nlp-1,70,,,,,0.07179528,2.655775396,0.846405229,0.084823767,0.431471918,0,0
WBGene00206538,C09G5.13,71,Neurons,,,AVE,0.527245885,5.242359401,0.923333333,0.571024424,0.776046451,0,0
WBGene00003759,nlp-21,71,,,,,0.226823221,48.52700339,0.993333333,0.228345525,0.745043465,0,0
WBGene00015948,C18A11.2,71,,,,,0.180057412,5.108567559,0.883333333,0.203838579,0.561336768,0,0
WBGene00016634,C44B11.4,71,,,,,0.103444934,8.436235946,0.956666667,0.108130593,0.534131418,0,0
WBGene00001461,flp-18,71,,,,,0.142153919,11.63180206,0.963333333,0.147564622,0.531950208,0,0
WBGene00003753,nlp-15,71,,,,,0.096744469,9.541053091,0.976666667,0.09905577,0.512785256,0,0
WBGene00003749,nlp-11,71,,,,,0.067968899,10.69387718,0.963333333,0.070555951,0.457024276,0,0
WBGene00002100,ins-17,71,,,,,0.085038079,6.903772395,0.956666667,0.088889978,0.439519669,0,0
WBGene00010722,K09E4.4,71,,,,,0.278124291,2.599740113,0.72,0.386283737,0.39687523,0,0
WBGene00016022,C23H3.9,71,,,,,0.1614039,1.975345299,0.69,0.233918696,0.386905385,0,0
WBGene00008744,F13D12.10,72,hmc is the only cell type where all these genes are prominently expressed ,"Although CeNGEN shows enrichment in hmc this cluster does not express known hmc markers: bgal-1 (wormbase), aex-2 (wormbase), glb-26 (wormbase); Instead this cluster expresses genes known to be present in the GLR but not hmc: lgc-55 (wormbase) and unc-30 (wormbase)",GLR cells are absent from the CeNGEN dataset which explains why they didn't show up in the analysis ,GLR,0.440433945,3.948082079,0.871186441,0.505556474,0.668901056,0,0
WBGene00002253,lbp-1,72,,,,,0.236960218,22.33448122,0.959322034,0.247008001,0.529588225,0,0
WBGene00235291,C01G5.25,72,,,,,0.113233934,4.868385031,0.837288136,0.135238909,0.446644247,0,0
WBGene00009740,F45H10.3,72,,,,,0.122428513,5.984829516,0.884745763,0.138377055,0.415504052,0,0
WBGene00021948,kvs-5,72,,,,,0.167472747,1.557458665,0.583050847,0.287235234,0.38491883,0,0
WBGene00022588,ZC317.2,72,,,,,0.384991177,1.155400326,0.518644068,0.74230325,0.381125437,0,0
WBGene00003248,mig-17,72,,,,,0.342161662,1.096951063,0.53559322,0.638846141,0.37769123,0,0
WBGene00001990,hot-5,72,,,,,0.161808697,3.48023082,0.830508475,0.19483088,0.371340971,0,0
WBGene00000998,dig-1,72,,,,,0.216763214,13.2491399,0.949152542,0.228375529,0.329918979,2.46904706731197e-310,8.49E-304
WBGene00006664,twk-9,72,,,,,0.101835033,1.090595389,0.491525424,0.20718162,0.295240356,8.06E-278,2.77E-271
WBGene00004780,ser-7,73,Neurons,This cluster also expresses ins-29 and mtl-2 which are expressed in M4 neurons but not M2 neurons (CeNGEN). This cluster also expresses aqp-5 which is specific to M3 neurons. ," After subclustering we could identify distinct populations: M2, M3, M4 and I2 (CeNGEN markers)",M2; M3; M4; I2,0.119650604,2.347107609,0.604982206,0.19777541,0.372120196,0,0
WBGene00008783,F14B6.2,73,,,,,0.107541456,3.042297801,0.590747331,0.182043067,0.359156743,4.94065645841247e-324,1.69846923333429e-317
WBGene00020678,T22B11.4,73,,,,,0.117387715,2.23498691,0.640569395,0.183255266,0.329596147,1.81E-297,6.23E-291
WBGene00007818,C30F2.4,73,,,,,0.223556206,2.336975805,0.362989324,0.615875429,0.290559875,2.28E-262,7.84E-256
WBGene00021543,Y43B11AR.1,73,,,,,0.057816919,3.6457814,0.75088968,0.076997888,0.289454696,2.25E-261,7.72E-255
WBGene00018005,F33D11.8,73,,,,,0.107372882,6.43730267,0.377224199,0.284639432,0.257732439,7.11E-233,2.45E-226
WBGene00206525,R74.10,73,,,,,0.065662133,10.8022748,0.523131673,0.12551741,0.25693238,3.72E-232,1.28E-225
WBGene00001464,flp-21,73,,,,,0.059565723,7.710377091,0.473309609,0.125849386,0.240611147,1.69E-217,5.79E-211
WBGene00004408,rla-0,73,,,,,0.030944514,14.93902192,0.996441281,0.031055031,0.234465432,5.55E-212,1.91E-205
WBGene00021417,nhr-236,73,,,,,0.114464557,1.200117706,0.330960854,0.345855273,0.231829642,1.29E-209,4.43E-203
WBGene00000692,col-118,74,Vulval cell is the only cell type where all these genes are prominently expressed,,,Vulval cells,0.606047667,41.49314958,0.934306569,0.648660394,0.660122213,0,0
WBGene00000671,col-96,74,,,,,0.624778268,19.86889087,0.799270073,0.781686053,0.562026461,0,0
WBGene00000728,col-155,74,,,,,0.508282387,8.721774659,0.919708029,0.552656246,0.55298856,0,0
WBGene00000739,col-166,74,,,,,0.36885944,2.185316276,0.678832117,0.543373584,0.413871033,0,0
WBGene00010135,F55H12.4,74,,,,,0.107195989,11.99424018,0.832116788,0.12882325,0.348096129,1.96E-307,6.75E-301
WBGene00010183,fipr-13,74,,,,,0.360608904,9.435522184,0.576642336,0.625359744,0.337288178,6.44E-298,2.21E-291
WBGene00008707,F11E6.3,74,,,,,0.124669342,11.52179944,0.890510949,0.13999754,0.28930891,1.06E-255,3.65E-249
WBGene00013489,col-42,74,,,,,0.180792716,14.41028876,0.879562044,0.205548565,0.287891882,1.87E-254,6.44E-248
WBGene00000715,col-142,74,,,,,0.156410382,7.372270996,0.824817518,0.189630286,0.287823324,2.15E-254,7.4E-248
WBGene00000713,col-140,74,,,,,0.13345681,40.65423338,0.974452555,0.136955677,0.27202169,1.69E-240,5.8E-234
WBGene00001463,flp-20,75,Neurons,"This cluster and cluster 67 both express gene markers for PVM, PLM, AVM and ALM. However, this cluster (unlike cluster 67) does not prominently express T20B3.14 and ZK180.7 which are expressed in the PLM/ALM neurons but not PVM/AVM (CeNGEN). On the other hand this cluster prominently expresses C05E7.3 and nep-21 (unlike cluster 67) which are expressed in PVM/AVM neurons but not PLM/ALM neurons (CeNGEN). ",After subclustering we could identify distinct populations: PVM; AVM (CeNGEN markers),PVM; AVM,0.37183347,47.67543673,0.99270073,0.37456754,0.849324824,0,0
