,ADF,ADL,AFD,AIB,AIZ,ASE,ASH,AVA,AVB,AVE,AVJ,AVM,AWB,AWC,Amphid sheath,Amphid socket,Anal muscle,Apoptotic germ cells,Arcade cells,BAG,Body wall muscle anterior,Body wall muscle middle,Body wall muscle posterior,CAN,Cephalic and inner labial socket,Cephalic sheath,Coelomocytes,DB_VB,DVB,Distal tip,Embryonic cells,Excretory cells,Excretory duct,Excretory gland,GLR,Glia_1,Glia_2,Glia_3,Glia_4,HSN,Hypodermis head,Hypodermis tail,I1,I2,I4,IL1,Intestinal-rectal valve,Intestine anterior,Intestine middle,Intestine posterior,M2,M3,M4,M5,Marginal cells,Mature sperm,Meiotic germ cells,Mitotic germ cells,NSM,OLL,OLQ,Oocytes,PDA,PDB,PHC,PLM_ALM,PLN,PVD_FLP,PVM,PVN,PVP,PVR,PVT,Phasmid sheath,Phasmid socket,RIA,RIC,RIF,RIH,RIM,RIV,RMD,RMD_LR,RME,RMF,Rectal gland,SAA,SAB,SIA,SIB,Seam cells (bus+),Seam cells (grd+),Seminal vesicle (male),Spermatheca bag distal,Spermatheca bag proximal,Spermatheca neck distal,Spermatheca neck proximal,Spermatheca-Uterine junction,Spermatids,Spermatocytes,Syncitial pachytene spermatocytes,URX_AQR_PQR,Unassigned sex-specific muscle,Unassigned sheath cells,Unassigned uterine cells,Uterine muscle,Uterine seam cells,Uterine toroid,Uterine-vulval cells,VC,VD_DD,Vulval cells,cat-4(+)ptps-1(+) intestine anterior,e1_e3 (pharyngeal epithelium),e2 (pharyngeal epithelium),g1A (pharyngeal gland),g1P (pharyngeal gland),g2 (pharyngeal gland),hmc,hyp4_to_hyp6,hyp7 (hypodermis),pm1_pm2 (pharyngeal muscle),pm3_pm4_pm5 (pharyngeal muscle),pm6_pm7 (pharyngeal muscle),sh2 (gonadal sheath distal),sh3_sh4 (gonadal sheath proximal),sh5 (gonadal sheath proximal),vm1 (vulval muscle),vm2 (vulval muscle),timepoints
LFQ intensity D7_5,0.011648335218882743,0.0,0.01637683384770183,0.008848412628182359,0.0011596559659674509,0.0030194785536312215,0.018495904855380947,0.0,0.006259168807728512,9.052952846078467e-20,0.005847691588299919,0.0,0.0011596559659674502,0.01803117947974942,9.052952846078467e-20,0.002833482687208432,0.04582053110521133,0.0,0.0,0.0,0.007697400262025207,0.0,0.0,0.00983364952679808,1.207060379477129e-19,0.015328210622189796,0.004427841601843818,0.0,0.0,0.020181319476417037,0.0,0.003353415124821366,0.013090027055026782,0.0,0.004941665652854779,0.02401349346744044,0.0,0.0,0.0020887741743657435,0.0035309798919663502,0.05618351580756399,0.0,0.0,0.009367505348644086,0.0,0.0,0.009522478433882198,0.0,0.0,0.04021754342922143,0.0,0.0,0.0,0.0,0.016363455112076413,0.0,0.01677591369384454,0.02340595062500207,3.017650948692822e-19,0.0,6.035301897385645e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01444943321848266,0.0,0.008848234296471259,0.0,0.0,0.0,0.011275988774268034,0.00884841262818235,6.035301897385645e-20,0.0,0.0,9.052952846078467e-20,0.02067049490543518,0.0,0.020670494905435183,0.02201299614518413,0.0,6.638832087124209e-19,0.006191419277081786,0.0002567154149336155,0.0,0.0,0.0,0.0,0.039262589427378966,0.022369550436007607,0.00025835484776800556,0.004753396130765225,0.0,0.0,0.02871881043207569,0.0,0.008755085721597795,0.0411604903906575,0.031231103219508272,0.019732061329371553,0.0,0.02701018973721163,0.010461300039261802,0.0,0.0,0.01873052980050997,0.0,0.0,0.007202769561904127,0.0,0.00898378337768044,0.0,0.018518098659921826,0.0,0.0,0.0,0.029570107932709408,0.008355826337922725,0.03833989229893013,0.029201615063215464,0.0,0.05669755812892986,0.017639227551302112,7
LFQ intensity D8_1,0.01560868629248571,0.0,0.004582252108456304,0.006442027903360438,0.0030327948882307196,0.004212048326833384,0.018894948924316392,0.0,0.006577847783778771,0.0,0.006158438912789701,0.0,0.0030327948882307187,0.01895174133579419,0.0,0.0008356014144712326,0.04279278171687955,0.016248405766632612,0.0,0.0,0.00651127868845332,0.0,0.0,0.00777820243777318,0.0006380275471756085,0.01487918125353353,0.010436899479537808,0.0,0.0,0.015116034615880902,0.0,0.0031930797728269705,0.01056354582089689,0.0,0.0039906608597894576,0.02511951697005269,0.0,0.0,0.0020275849741453883,0.003929260060794014,0.054372815896419686,0.0,0.001988993229768149,0.007568847970323821,0.0,0.0,0.00833827078873884,0.0,0.0,0.03718068711736373,0.0,0.0,0.0,0.0,0.0162962668750488,0.0,0.015502080142259376,0.02244666024016398,0.0,2.4898633018797155e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014909353372516405,0.0,0.006441898070145467,2.4898633018797155e-19,0.0,0.0,0.00944675048223327,0.006442027903360436,0.0,0.006344746935308409,2.4898633018797155e-19,0.0,0.02264681529746808,0.0,0.022646815297468075,0.022416661117557763,0.0,0.0,0.008426738416240595,0.003806157309058089,0.0,0.0,0.0006011560912173606,0.002566451704328468,0.0401735030987021,0.022419111431643494,0.0,0.00920576266975579,0.0,0.0,0.027567517128284254,0.0,0.01090170118982241,0.04348613280411438,0.033893823591504287,0.022602319455793097,0.0,0.02356326624483957,0.006929353853965084,0.0,0.0,0.0,0.0,0.0,0.012640967436643042,0.0,0.015600770991433047,0.0,0.017148337683172584,0.0017846702076900517,0.0,0.0,0.02001940891252646,0.006912897104205548,0.03262808847726171,0.026943253974019213,0.0,0.0637683809893244,0.019866895755191197,8
LFQ intensity D8_2,0.0016976236493076583,0.0,0.0171477047996852,0.009562861819012855,0.0014767968913161327,0.0,0.01725401853193866,2.045828368778893e-19,0.006434014096469753,2.045828368778893e-19,0.007531020162351453,0.0,0.0014767968913161327,0.022135143453318643,2.045828368778893e-19,0.008867717184946429,0.04433436779137956,0.0062025004765831095,0.0,0.0,0.010996244044675292,0.0,0.0,0.011593617389155842,0.0,0.015987416736583337,0.0,0.0,0.0,0.003377716296488339,0.0,0.006755440754931619,0.0012238202653166714,0.0,0.0,0.018308257684857502,0.0,0.0,0.0021786041448213925,0.006429923009583543,0.04675184925769674,0.0022802686778288944,0.0,0.008690997572126533,0.0,0.0,0.003023458698484254,0.018821771342894828,0.02072110925551067,0.03193502530556443,0.0,0.0,0.0,0.0,0.018121062641545466,0.0,0.01929837978676149,0.025042417571046575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02456395544734637,0.0,0.00956266908822793,0.0,0.0,0.0,2.045828368778893e-19,0.009562861819012846,0.0,0.009418453184176598,0.0,2.045828368778893e-19,0.01919128375013239,0.0,0.01919128375013239,0.03178019589908132,0.0,0.0,0.006364372032387377,0.00017807355289837446,0.0,0.0,0.0,0.0007466993753942906,0.05067011528641461,0.02736417935240395,0.0,0.011888850516620687,0.0,0.0,0.02261379827715771,0.0,0.010165342466050997,0.04829551484929535,0.03181213645767965,0.018007710096274217,0.0,0.021612363283719044,0.003362132592665014,0.0,0.0,0.024558773987430928,0.0,0.0,0.00861147195813628,0.0,0.007577340584890876,0.0,0.009669368528938474,0.0,0.0,0.0,0.031077201224638223,0.009742959396676892,0.024003668264074896,0.024915642013880912,0.0002815627086800161,0.04731066829828157,0.02024140577380096,8
LFQ intensity D8_3,0.01877743620973961,0.0,0.0,0.01010850872489716,0.0,0.004701201575933332,0.017453530313265166,0.0,0.005443252419351021,0.0,0.005314686453972429,0.0,0.0,0.01768209547120616,0.0,0.005992113150308473,0.05662705637935503,0.0025356879637663606,0.0,0.0,0.0,0.0,0.0,0.012099280572950004,0.0014240464444321562,0.01460030170112603,0.008779576253075577,0.0,0.0,0.019378224265876435,0.0,0.01344225719990072,0.013574908506903405,0.0,0.01176084323008886,0.03438156138179319,0.0,0.0,0.001989582077317746,0.0028449500510672756,0.04649205479117418,0.0,0.0,0.007433163825343754,0.0,0.0,0.0006281052939016296,0.005178893128849906,0.0013540856649261357,0.04497292596468586,0.0,0.0,0.0,0.0,0.02119003610451991,0.0,0.01584330830280046,0.022246899104314263,4.886391903233598e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019305849048825253,0.0,0.01010830499709498,0.0,0.0,0.0,0.01568950873871322,0.01010850872489716,1.724608907023623e-19,0.0015140764430064237,0.0,0.0,0.019917543453554672,0.0,0.019917543453554672,0.02601766999274364,0.0,0.0,0.0072689105032529245,0.0027741729207875743,0.0,0.0,0.0013417511485772768,0.008569265685198084,0.03935505718027206,0.019220664247384462,0.0,0.010337841639041383,0.0,0.0,0.021312464932574587,0.0,0.006189955927578733,0.04693453029137718,0.03069588225898283,0.016442676841698273,0.0026143410004988436,0.01965798738442285,0.0047654854560068806,0.0,0.0,0.0,0.0,0.0,0.010569817820861692,0.0,0.005177576636125742,0.0,0.014197270886277025,0.0,0.0,0.0,0.024287796676066897,0.012587024184231766,0.033459398640017825,0.02559329044011376,0.0,0.058005620315737264,0.011811639603681827,8
LFQ intensity D8_4,0.012676953333753302,0.0,0.0,0.009816502572813685,0.0006286159171936713,0.005212587962666515,0.017001721473730736,2.9266374828549187e-19,0.007131233628197775,0.0,0.005410575030369712,0.0,0.0006286159171936713,0.016853662395036842,2.9266374828549187e-19,0.007782305446837627,0.04187195151190043,0.0,0.0,0.0,0.005335758451828044,0.0,0.0,0.009130819889336424,0.0,0.014865906135177083,0.007806472120869397,0.0,0.0,0.01078484582151607,0.0,0.0025119240417675304,0.006696978294942741,0.0,0.005082459977542392,0.022145303307130156,0.0,0.0,0.0020257759747084637,0.0043537205636839755,0.053406248697140175,0.0,0.0,0.006393298744711626,0.0,0.0,0.004634526998593713,0.0,0.016652868329245243,0.04740208490083391,0.0,0.0,0.0,0.0,0.013644098527588926,0.0,0.015514419321315712,0.030709014795012854,0.0,0.0,3.6582968535686484e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011934709900020348,0.0,0.009816304730129987,0.0,0.0,0.0,0.011685246357443568,0.009816502572813678,0.0,0.0010729093997831317,0.0,2.9266374828549187e-19,0.02145744335976069,0.0,0.021457443359760686,0.02433130794087167,0.0,2.633973734569427e-19,0.007054044827881989,0.001257472169184902,0.0,0.0,1.1706549931419674e-19,0.003421050952538486,0.045334921759402964,0.02013179291241112,0.0,0.009197549342226535,0.0,0.0,0.027852640514942902,0.0,0.010744108323755283,0.04601292441795207,0.0326747834865203,0.02351651511981185,0.0,0.021529549798027195,0.004918975035419723,0.0,0.0,0.014240539739991098,0.0,0.0,0.005814523136086413,0.0,0.01494472556075176,0.0,0.018256987861418935,0.0,0.0,0.0,0.0216948631579563,0.007928237372965819,0.033787405867558566,0.02879306861039408,0.0,0.06411760767225051,0.021092594657328913,8
LFQ intensity D8_5,0.013766169148492543,0.0,0.0,0.007791019774156061,0.002458971631567457,0.007026151908690265,0.01683107472912783,3.1619794529860644e-19,0.008740333813678152,3.1619794529860644e-19,0.0032661529194435495,0.0,0.002458971631567457,0.013353249106917355,3.1619794529860644e-19,0.011667822534450896,0.038109886731866056,0.0026555863078267868,0.0,0.0,0.007596927780301838,0.0,0.0,0.00995507206603204,0.0005272184686697491,0.005671225104735537,0.007643876835456777,0.0,0.0,0.014118159406683234,0.0,0.010101512511641014,0.006311641178401545,0.0,0.004572587364950846,0.016176907942247798,0.0,0.0,0.004556385641755921,0.00873477624658083,0.053452114587157644,0.0,0.0,0.0076504041751814635,0.0,0.0,0.0009194869109434936,0.005240805360918088,0.020848565583404307,0.03577679581967255,0.0,0.0,0.0,0.0,0.019800293428756263,0.0,0.011548805422378475,0.020746008100342096,0.0,5.749053550883754e-20,8.048674971237255e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017144590219963316,0.0,0.0077908627532364974,5.749053550883754e-20,0.0,0.0,0.010784498546480727,0.007791019774156054,1.4372633877209384e-19,0.007673367699822889,5.749053550883754e-20,3.1619794529860644e-19,0.021612087927892855,0.0,0.02161208792789285,0.02464491254368509,0.0,0.0,0.010540722998557678,0.0,0.0,0.0,0.0004967506422663536,0.002032286073531141,0.03654967532251452,0.019183035950167383,0.0,0.0045279472955893985,0.0,0.0,0.01478051844365831,0.0,0.011248413781923953,0.04912173771667524,0.0307826943765211,0.023007565132143838,0.0,0.023112353633857576,0.0077271234450880626,0.0,0.0,0.03891519639211828,0.0,0.0,0.00994757561036783,0.0,0.014163968954168143,0.0,0.014375993291261706,0.0,0.0,0.0,0.021560604760166933,0.01078812230712346,0.027034458700262855,0.02231446033431904,0.0,0.06754642254382671,0.02111398472676423,8
LFQ intensity D8_6,0.014319208570581478,0.0,0.019819663120718135,0.010575482675664336,0.0011727487500416748,0.00450804804367532,0.017720229204476197,0.0,0.0066877921548273035,1.6750839230889587e-19,0.005260354125646387,0.0,0.0011727487500416748,0.018026433730348006,1.6750839230889587e-19,0.004546771255165915,0.05561341783157072,0.019744606596064928,0.0,0.0,0.0,0.0,0.0006799688627532517,0.011563516826158943,0.00010076564455630002,0.015470214547374593,0.010546226621728967,0.0,0.0,0.018685400881576025,0.0,0.0005016569468891767,0.0029646042837530415,0.0,0.010201881222840612,0.02829634612297972,0.0,0.0,0.002108125039179356,0.006683539702412359,0.050594602068747746,0.0,0.0,0.007733153306291834,0.0,0.0,0.014636345996686147,0.0,0.0,0.037136178054450256,0.0,0.0,0.0,0.0,0.0068751956501839325,0.0,0.016375826162202893,0.023428510726293407,9.136821398667047e-20,0.0,3.654728559466819e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013007389246625844,0.0,0.01013681026913809,0.0,0.0,0.0,0.013000618715437689,0.010575482675664327,0.0,0.0014710216092454031,0.0,0.0,0.02086837615771951,0.0,0.0208683761577195,0.01993544056473879,0.0,0.0,0.006615403185385715,0.0006114426929243685,0.0,0.0,9.494242259384799e-05,0.0033531434450460693,0.04190164467343283,0.0204768559196037,0.0,0.0068053891513692195,0.0,0.0,0.027627509871282676,0.0,0.0075518439824304425,0.0442709890501977,0.032963375851120566,0.01850626950905537,0.0016838000252456145,0.0216246252369619,0.006434215106847382,0.0,0.0,0.0,0.0,0.0,0.008806869215970925,0.0,0.00961573369392469,0.0,0.010941009114903817,0.0042238347370703415,0.0,0.0,0.026443627171186642,0.008816958737163396,0.0337782367587034,0.028135304029205707,0.0,0.06142522580299194,0.013678671743212007,8
LFQ intensity D8_7,0.01737777542894921,0.0,0.0,0.009267894528132493,0.0024787080356822883,0.006077008440937428,0.01677397185040346,0.0,0.005925219496807513,0.0,0.003343341727971388,0.0,0.0024787080356822875,0.015736284542536637,0.0,0.007575003855226083,0.04407325974304446,0.005175075811979236,0.0,0.0,0.007656074495380599,0.0,0.0,0.010009735632529056,0.0,0.002614073423940246,0.0043384921940992785,0.0,0.0,0.017797722928464738,0.0,0.011188171804984007,0.004346436266787426,0.0,0.006931255166041139,0.011612322682785108,0.0,0.0,0.007743582029708838,0.005921451928471812,0.058694914623390694,0.00154682012321148,0.0,0.005873024764559221,0.0,0.0,0.007220094347004293,0.0,0.0,0.05230062991063754,0.0,0.0,0.0,0.0,0.018364904024050218,0.0,0.0159541900084616,0.016826520304658556,0.0,0.0005777279787967694,0.0005777279787967686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014474548670867993,0.0,0.009267707742145121,2.087199242125209e-19,0.0,0.0,0.004816462416686382,0.00926789452813249,3.2798845233396143e-19,0.00037083187378918984,2.087199242125209e-19,0.0,0.02092653621658093,0.0,0.020926536216580926,0.02167729460838088,0.0,0.0,0.005861084648839862,7.0501247742235455e-06,0.0,0.0,0.0,0.0005661136512938708,0.04540475933830712,0.018765277228101156,0.0,0.010723989229264576,0.0,0.0,0.0179226385826621,0.0,0.008921413995480014,0.051670854690485636,0.034891595557502555,0.021817559612008406,0.0,0.021435389281308902,0.008047329237684975,0.0,0.0,0.03964231360115256,0.0,0.0,0.007252692035299861,0.0,0.009246338042240296,0.0,0.016471054091047974,0.0,0.0,0.0,0.02182943547535623,0.012782744446231271,0.027915974560175895,0.02632733795138392,0.0,0.06845995591895297,0.017931162313169817,8
LFQ intensity D9_1,0.01024002774353759,0.0,0.020599386646943482,0.007692706172072497,2.414622072865217e-19,0.0017856651518611349,0.02146923371810648,0.0,0.0064314384410833255,1.6097480485768114e-20,0.004191346897665741,0.0,2.414622072865217e-19,0.01980511822296286,0.0,0.0,0.04513686375407827,0.0017954191748159277,0.0,0.0,0.005445652097400641,0.0,0.0,0.008264903153890118,0.0,0.0002428187162845179,0.011005530274230032,0.0,0.0,0.0076332869610299895,0.0,0.0,0.002527556550465368,0.0,0.0072902862870133,0.017364849359729,0.0,0.0,0.005901555582477593,0.0033243718897478813,0.05536303335055708,0.0,0.0,0.008564336550436426,0.0,0.0,0.0,0.0,0.01972827439567499,0.041345071538051496,0.0,0.0,0.0,0.0,0.012994276960672466,0.0,0.01372841356616928,0.03462464011668027,0.0,4.829244145730434e-20,2.414622072865217e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002033339562742998,0.0,0.007229058029818785,0.0,0.0,0.0,0.019010919395886356,0.007692706172072492,1.126823634003768e-19,0.007576538729989751,4.829244145730434e-20,0.0,0.025767623099636705,0.0,0.0257676230996367,0.0261025997610429,0.0,0.0,0.007039944703769905,0.0011273099456741444,0.0,0.0,3.219496097153623e-20,0.0,0.03788735691616841,0.02588070258745632,0.00249644965442923,0.004311757344034343,0.0,0.0,0.031731171903658616,0.0,0.01056824922760936,0.04983741593596507,0.02979793039917971,0.021369538827712344,0.0,0.02357519048100825,0.004309102812974812,0.0,0.0,0.019513513945065068,0.0,0.0,0.018044254898754723,0.0,0.0,0.0,0.026069193039174734,0.0,0.0,0.0,0.027698988878197512,0.0004332894904465614,0.029397549044625996,0.02868528980052462,0.0,0.06490541512723383,0.019643913911871848,9
LFQ intensity D9_10,0.016003098467603612,0.0,0.007158120068291931,0.008065717041658906,0.0,0.0039039895176836022,0.019387216829934703,0.0,0.007637392851444359,0.0,0.006269109713676141,0.0,0.0,0.017116104552396778,0.0,0.000189545348735618,0.04131929899387998,0.0016249417301278078,0.0,0.0,0.007083486817123928,0.0,0.0,0.009444712355496999,4.1158260547639546e-19,0.0,0.008793126736800834,0.0,0.0,0.013801969973016607,0.0,0.005139056448285411,0.007708536822744197,0.0,0.013600091266011215,0.023777639145935177,0.0,0.0,0.0037789376100123193,0.004685308804947391,0.05737483403128035,0.0,0.0,0.010318133382023136,0.0,0.0,0.008502655248672324,0.001380195135793375,0.024071648373966827,0.030238474017439333,0.0,0.0,0.0,0.0,0.02318730114586893,0.0,0.016656403079216668,0.012595001054235014,0.0,1.5243800202829462e-20,0.0,0.0,1.219504016226357e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011682792845945379,0.0,0.007626641310441986,0.0,0.0,0.0,0.018720306912229884,0.008065717041658899,1.219504016226357e-19,0.007943916767953618,1.5243800202829462e-20,0.0,0.023405371197055425,0.0,0.023405371197055422,0.02286519136477347,0.0,7.317024097358141e-19,0.007554725360449213,0.0015082392672654467,0.0,0.0,0.0,0.0,0.039128713293823954,0.023114763726597008,0.00025867270242629686,0.0067859436321417626,0.0,0.0,0.017510703063303674,0.0,0.009496332152137287,0.04205119197376233,0.03289249881743592,0.019344304259274196,0.0,0.026520496321372985,0.007803873165397359,0.0,0.0,0.018478674852048096,0.0,0.0,0.013075124683666695,0.0,0.010446356494140165,0.0,0.02498759525905788,0.0,0.0,0.0,0.023266483816663956,0.0068160318887933325,0.031825053783462065,0.02537823125782429,0.0,0.05872280234477018,0.018505832682768248,9
LFQ intensity D9_11,0.015746280887523004,0.0,0.022584161403576997,0.010149649918434556,2.4647637832439243e-19,0.002711658009682611,0.01947829730787377,0.0,0.007261269201464242,0.0,0.008615518151393631,0.0,2.4647637832439243e-19,0.020712042716087287,0.0,0.0,0.04287404738097178,0.006488516078788637,0.0,0.0,0.006853917827877587,0.0,0.0,0.010193830896721644,0.0,0.0021267747121952846,0.008714335966582104,0.0,0.0,0.004990484331985743,0.0,0.0,0.00238556217934105,0.0,0.00886562781358758,0.033825510574659524,0.0,0.0,0.0,0.00571316222760299,0.025314266310962348,0.0,0.0,0.01198183412348749,0.0,0.0,0.0047009219087399655,0.0,0.0,0.03823915100017284,0.0,0.0,0.0,0.0,0.01175680543535753,0.0,0.01942334841224095,0.048603624149729976,0.0,0.0,2.4647637832439243e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036466551026099665,0.0,0.009705897295645576,0.0,0.0,0.0,0.021041118078847117,0.01014964991843455,1.2323818916219622e-19,0.0009478056299509522,0.0,0.0,0.023780315235556328,0.0,0.023780315235556328,0.019002257149767502,0.0,0.0,0.0071826728901311305,0.001089930388844307,0.0,0.0,0.0,0.00019928629614898206,0.0386982683975156,0.023764263075129008,0.0022486538596085282,0.008930737240258845,0.0,0.0,0.0492120845331228,0.0,0.009067982349526809,0.04665333660607252,0.03280587849669449,0.019470039278771587,0.0,0.02742590143771344,0.008178000083685709,0.0,0.0,0.0,0.0,0.0,0.013626410326778752,0.0,0.01350438287613133,0.0,0.02282657952803476,0.0,0.0,0.0,0.024770467670138137,0.0,0.03252989509580723,0.0276761121742741,0.0,0.059745953702536825,0.018028551119665573,9
LFQ intensity D9_12,0.01165669385092351,0.0,0.0031353508180826904,0.005852075296716888,0.0003419407500955392,0.00805493415716134,0.018822593218366428,0.0,0.007211635842904322,1.971388838994848e-19,0.005879804403415007,0.0,0.0003419407500955392,0.019110052985493193,0.0,0.0,0.03779172627246001,0.003169372405740402,0.0,0.0,0.007383875941594603,0.0,0.0,0.010454253707780685,0.0,0.003174786668379231,0.011183209917053924,0.0,0.0,0.003554568888527275,0.0,0.0,0.004402009903356432,0.0,0.010379397525170232,0.023699290286618508,0.0,0.0,0.0022769668503567512,0.0044690697609072174,0.054585365598842854,0.0,0.0,0.010638617220491843,0.0,0.0,0.0049026320257059405,0.0004234742582083923,0.012194035227824673,0.037111856494230634,0.0,0.0,0.0,0.0,0.0105498398121411,0.0,0.023094934788341175,0.046946877902496284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007799178862872057,0.0,0.0054153266117589315,0.0,0.0,0.0,0.01659810484642841,0.0058520752967168846,2.729615315531328e-19,0.01467116133137825,0.0,0.0,0.024342367143256924,0.0,0.024342367143256917,0.023493703221498956,0.0,0.0,0.00713357676532383,0.0011334031143390834,0.0,0.0,3.639487087375104e-19,0.0,0.03903787201282809,0.02321249872236383,0.0012280436469848807,0.00709944314390112,0.0,0.0,0.042939684595776205,0.0,0.01045892027389534,0.04610783651375553,0.03224289376595904,0.02102663167677188,0.0,0.026789252004544108,0.008052319011856594,0.0,0.0,0.0,0.0,0.0,0.01652141475788389,0.0,0.007075143372211081,0.0,0.021625466125267983,0.0,0.0,0.0,0.024196569147641248,0.0,0.03171691598485794,0.026665829822326854,0.0,0.06094747835754873,0.0194813391973128,9
LFQ intensity D9_2,0.0,0.0,0.00506768688417781,0.00915850281225726,0.0006524353102654302,0.00040013402542869524,0.022582727028654846,0.0,0.006638419551098207,0.0,0.008074076127008493,0.0,0.0006524353102654302,0.02080631990429658,0.0,0.0,0.060085015265398445,0.0,0.0,0.0,0.0,0.0,0.0,0.01252763441135334,0.0,0.006008329797796286,0.0,0.0,0.0,0.007667580438536977,0.0,0.011825885158785293,0.0,0.0,0.00900197239677568,0.024981978231671753,0.0,0.0,0.0026164212837122836,0.0030962746305222416,0.026182340430276122,0.0,0.0,0.010755524057659338,0.0,0.0,0.009542021895151355,0.0,0.011078307554476937,0.033035933971584504,0.0,0.0,0.0,0.0,0.007811613138436729,0.0,0.015872637081040798,0.03027522408455707,0.0,3.651362930124532e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013492617432179624,0.0,0.00863265164131441,3.651362930124532e-20,0.0,0.0,0.02248755352307807,0.009158502812257259,2.9210903440996257e-19,0.009020200396799096,3.651362930124532e-20,0.0,0.025165333504728393,0.0,0.025165333504728386,0.02691735702072028,0.0,0.0,0.006566564992986973,0.0,0.0,0.0,0.0,0.0,0.05027898196670654,0.027759082351568445,0.0,0.016299591729237454,0.0,0.0,0.0281605843477288,0.0,0.0,0.05362896079368406,0.03376035253397682,0.013076798046733644,0.0,0.02858664959985987,0.009806524802147054,0.0,0.0,0.022131078686031674,0.0,0.0,0.020464731576249253,0.0,0.0,0.0,0.022450094142006483,0.0,0.0,0.0,0.026222095654503196,0.0,0.03543267042010454,0.028115884963288793,0.0,0.07160079035479801,0.009221582421394828,9
LFQ intensity D9_3,0.015590184942358655,0.0,0.006001565392879317,0.006102275748243433,0.0004993094224665551,0.007877809124491441,0.01317075004626542,0.0,0.007932040678896907,1.8101719300096622e-19,0.008413574014907553,0.0,0.0004993094224665551,0.014393677367116142,0.0,0.0,0.0470193823541076,0.012537432738414643,0.0,0.0,0.006803175670360027,0.0,0.0,0.012428179810169297,0.0,0.0,0.009918397808728585,0.0,0.0,0.021563930344714106,0.0,0.008766469339174741,0.0,0.0,0.010738011467309494,0.028155398674418273,0.0,0.0,0.0,0.0032175444465399774,0.04929449846709791,0.0,0.0,0.011251327217317898,0.0,0.0,0.0,0.0,0.01592573761207882,0.031849636620629375,0.0,0.0,0.0,0.0,0.01401746240578774,0.0,0.016575243451128627,0.03533508650551522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6203438600193244e-19,0.0,0.005667818641471412,0.0,0.0,0.0,0.02607645626099797,0.006102275748243425,0.0,0.0060101253724588214,0.0,1.8101719300096622e-19,0.02581498798212602,0.0,0.025814987982126017,0.01987860718863998,0.0,2.1118672516779392e-19,0.007846183906284793,0.0018483607017132162,0.0,0.0,4.374582164190016e-19,0.0,0.03994277006532405,0.021737797701491725,0.0,0.008562107402968519,0.0,0.0,0.029518412359955996,0.0,0.006679823364674887,0.04805902940825223,0.027762744999419275,0.019779375486622227,0.004854966970713324,0.021735248399233145,0.005519079956398987,0.0,0.0,0.019018415752565646,0.0,0.0,0.015273261073673142,0.0,0.0,0.0,0.02279569140755791,0.0,0.0,0.0,0.02056722944061456,0.003452666636071763,0.027548109230878148,0.027881252721947483,0.0,0.0722917126727052,0.0160830900712859,9
